Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
34faf13c-10c0-463c-f0f9-8d7474a14fbc,1965-02-20,,999-11-1443,S99915546,X11102094X,Mrs.,Shanel903,Jacobson885,,Walter473,M,white,nonhispanic,F,Bad Berleburg  Nordrhein-westfalen  DE,425 Wisoky Underpass Unit 63,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,51.95631073609903,8.524625768646898,0.0,22800.4
293e69bf-4b8f-5fd6-28b3-258d53b7e5cf,1976-12-08,,999-91-3407,S99997465,X29714250X,Mr.,Wilfred787,Kovacek682,,,M,white,nonhispanic,M,Neuss  Nordrhein-westfalen  DE,220 Torphy Corner Unit 6,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,52.02231169584974,8.494281354549063,0.0,7499.68
ca7355d6-6bbc-099b-ca8d-3a8785fcdf3b,2014-04-18,,999-88-1687,,,,Ivory697,Roberts511,,,,white,nonhispanic,M,Beckum  Nordrhein-westfalen  DE,1038 Labadie Viaduct Apt 84,Bielefeld,Nordrhein-westfalen,Bielefeld,33519,51.98833402942709,8.522171224652016,0.0,2342.77
a8a37d51-5a27-2db0-82f1-fb2369be31b1,1947-03-06,2020-03-20,999-98-4934,S99921231,X27189471X,Mr.,Louis204,Pfeffer420,,,M,white,nonhispanic,M,Oberhausen  Nordrhein-westfalen  DE,157 Renner Key Suite 1,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,52.014500634388185,8.594767542793733,0.0,13273.4
3ac55593-26b3-658b-c6ea-aefa0a400ffc,1944-12-09,,999-52-3987,S99966483,X28996283X,Mr.,Roger751,Waters156,,,M,white,nonhispanic,M,Köln  Nordrhein-westfalen  DE,291 Lebsack Estate,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.017851904345896,8.568326506090465,0.0,21593.61
63dc5299-3da7-5b35-a199-f7761e06b587,1996-05-07,,999-85-7034,S99995211,X74830330X,Mr.,Raleigh478,Yost751,,,,white,nonhispanic,M,Hohenberg  Nordrhein-westfalen  DE,967 Zieme Path Apt 72,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.008772936294996,8.481646743399258,0.0,5023.45
508898fd-50ed-4b35-5248-76fc750f4e88,1940-10-01,,999-16-9515,S99941348,X38452709X,Mrs.,Antonina346,Schultz619,,Dicki44,M,white,nonhispanic,F,Kranenburg  Nordrhein-westfalen  DE,1044 Ziemann Orchard,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,52.0286056181244,8.576717855835643,0.0,46007.74
c5f85d22-b886-2d10-b0e2-5588de2e123d,1970-08-02,,999-96-1559,S99971925,X38711834X,Mr.,Jefferey580,Waters156,,,M,white,nonhispanic,M,Herne  Nordrhein-westfalen  DE,380 Harris Station Apt 52,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,51.91909658171352,8.591721348340243,0.0,40356.770000000004
bbc1284d-a743-3b9d-ccdb-c8c6edf3870c,2019-02-19,,999-87-2103,,,,Carol737,Armstrong51,,,,white,nonhispanic,F,Ruppichteroth  Nordrhein-westfalen  DE,254 Cassin Row Unit 19,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,52.01640421991774,8.564256029701568,0.0,2490.3199999999997
7c5f533f-a37e-7923-1a99-7fb2afd7f0eb,1976-03-17,,999-27-5710,S99965218,X55456594X,Mrs.,Monica757,Wintheiser220,,Von197,M,white,nonhispanic,F,Bünde  Nordrhein-westfalen  DE,944 Lockman Pathway Unit 15,Bielefeld,Nordrhein-westfalen,Bielefeld,33605,52.02497447438649,8.556575624465426,0.0,26829.14
ae411920-802f-0dcc-b477-8b3ee98c6940,1965-10-12,,999-82-8653,S99922364,X40132270X,Mr.,Cecil300,Boehm581,,,M,white,nonhispanic,M,Ahaus  Nordrhein-westfalen  DE,805 Block Run Unit 1,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.033734725798766,8.47568174346895,0.0,10711.12
dde10831-5021-b669-55e6-c7c62746e6c3,2018-11-23,,999-93-3639,,,,Rudolf736,Willms744,,,,white,nonhispanic,M,Krefeld  Nordrhein-westfalen  DE,515 Upton Passage Apt 13,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.000577083132875,8.443761762032546,0.0,1475.0
902957d9-4e7c-8a56-ad36-9d03a834db2f,1947-03-06,,999-13-3881,S99977980,X54788923X,Mr.,Jewell855,Olson653,,,M,white,nonhispanic,M,Vettweiß  Nordrhein-westfalen  DE,384 Smitham Tunnel Apt 14,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,51.962945361492174,8.489946268739997,0.0,16199.03
d77b1d4a-f890-e4a4-b71f-80cfeea3255e,1999-10-10,,999-69-1078,S99964846,X83228117X,Mr.,Osvaldo336,Schmidt332,,,,white,nonhispanic,M,Herford  Nordrhein-westfalen  DE,686 McDermott Wall Unit 80,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,51.99153516576865,8.493490869940784,0.0,7471.8099999999995
1a6b636c-50df-cccd-5169-78a833b4b63b,2000-06-21,,999-68-6985,S99925860,X76644246X,Mr.,Renato359,Aufderhar910,,,,white,nonhispanic,M,Dinslaken  Nordrhein-westfalen  DE,828 Haag Center,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.04178097958965,8.579744523282688,0.0,5170.66
4c10aed5-96c3-dc7e-c8a0-a0e33274efc4,1964-11-11,,999-34-8381,S99926420,X15437353X,Mrs.,Rafaela464,Kuvalis369,,Quigley282,M,white,nonhispanic,F,Köln  Nordrhein-westfalen  DE,952 O'Conner Passage,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,51.98927075878037,8.48919472628556,0.0,20591.67
c7d66f80-6505-4767-4073-6345fc2a9904,1993-03-05,,999-26-6893,S99978843,X62085697X,Mr.,Santo387,Ritchie586,,,M,white,nonhispanic,M,Köln  Nordrhein-westfalen  DE,228 Tromp Park,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.05382619194093,8.50702407869205,0.0,5041.71
46e3d048-b38f-97b1-d76d-026bf2c3a6f3,2007-10-26,,999-81-1445,,,,Jasmine145,Waters156,,,,white,nonhispanic,F,Wipperfürth  Nordrhein-westfalen  DE,955 Ondricka Mews Suite 80,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,51.90076961766653,8.556211173163751,0.0,3851.8199999999997
c27131c0-8406-0f7c-054e-ee5168cb712c,2018-01-07,,999-43-8733,,,,Natisha940,Langosh790,,,,white,nonhispanic,F,Nice  Provence-Alpes-Cote d'Azur  FR,397 Dickinson Ramp,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.0437219753101,8.537904377237451,0.0,1829.8
9b160045-712e-7468-bbab-251decc415e0,1981-03-12,,999-51-1685,S99911854,X78749136X,Mrs.,Mamie949,Lebsack687,,Schiller186,M,white,nonhispanic,F,Bünde  Nordrhein-westfalen  DE,413 Hickle Vale,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.05549087786415,8.491042394544433,0.0,18397.71
a0eb2b04-efdf-51fc-fae9-cbb2ff3b8301,1986-02-01,,999-33-7727,S99940046,X17945797X,Mrs.,Candie120,Breitenberg711,,Kub800,M,white,nonhispanic,F,Euskirchen  Nordrhein-westfalen  DE,957 Mohr Arcade Unit 15,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,52.00597607960169,8.59536954260979,0.0,14221.98
b8ff00a2-2d18-2d7c-e5c3-1da979d3dbd2,1970-04-19,,999-87-9971,S99966473,X21343312X,Mr.,Ignacio928,Becker968,,,M,white,nonhispanic,M,Dortmund  Nordrhein-westfalen  DE,854 Roberts Key,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,51.99637389417607,8.508576538567167,0.0,16119.529999999999
bf2d8a09-f864-1aec-93af-755dd5630511,1958-07-17,,999-98-3402,S99927948,X70629012X,Mr.,Marcus77,Legros616,,,M,white,nonhispanic,M,Anröchte  Nordrhein-westfalen  DE,190 Jaskolski Junction,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.05126639425335,8.586703104501243,0.0,17039.84
8e0e850d-8900-f940-11ef-b345c5361214,1947-08-25,,999-73-4429,S99985076,X37262632X,Mr.,Marshall526,Bayer639,PhD,,M,white,nonhispanic,M,Solingen  Nordrhein-westfalen  DE,561 Emmerich Bay Suite 13,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,51.9912522846771,8.509892898228257,0.0,14074.18
854c970b-9d3c-2e66-ec37-d1be289dcc78,2016-05-29,,999-50-5124,,,,Fatimah228,Howe413,,,,white,nonhispanic,F,Remscheid  Nordrhein-westfalen  DE,702 Rippin Annex,Bielefeld,Nordrhein-westfalen,Bielefeld,33605,52.01989481202982,8.598523351097393,0.0,2211.88
c65cc59e-436f-e54d-1821-8197b02929fb,2006-03-31,,999-63-8745,,,,Althea11,Quigley282,,,,white,nonhispanic,F,Bergisch Gladbach  Nordrhein-westfalen  DE,677 Hessel Estate,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,52.03622434923813,8.597659393702713,0.0,4367.78
a022e69d-7f50-d820-1fbd-88309afbf224,1941-10-19,1992-04-14,999-99-6552,S99975449,X77224803X,Ms.,Doria135,Barton704,,,S,white,nonhispanic,F,Gelsenkirchen  Nordrhein-westfalen  DE,790 Ferry Club Unit 29,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,51.98603977052527,8.537722227902835,0.0,22861.18
ceb1cec1-7ecf-3b6d-08d9-1cabc68fa022,1986-06-03,,999-47-2226,S99971256,X28502726X,Mr.,Man114,Volkman526,,,M,white,nonhispanic,M,Köln  Nordrhein-westfalen  DE,300 Terry Vista Unit 30,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,51.994449276281586,8.47840594802609,0.0,11581.97
8667830f-9fca-5471-0cb5-0d1924ab8926,1961-02-22,,999-70-3547,S99994640,X34319494X,Mrs.,Kylee806,Lakin515,,Crooks415,M,white,nonhispanic,F,Bottrop  Nordrhein-westfalen  DE,418 Leannon Stravenue Suite 62,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,52.0563708443304,8.591525764831983,0.0,33640.42
8fda689f-392e-c1d7-d577-57813b251147,1966-09-25,2020-05-19,999-71-1559,S99960299,X86010922X,Mr.,Jason347,Zulauf375,,,M,white,nonhispanic,M,Hattingen  Nordrhein-westfalen  DE,1086 Balistreri Wynd Apt 89,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,52.079337403683205,8.626893667148558,0.0,10702.44
2d64b272-3ab7-0a89-20dc-6d8c648755ad,1999-02-16,,999-39-6570,S99947780,X76790459X,Mr.,Ezequiel972,Brown30,,,,white,nonhispanic,M,Bonn  Nordrhein-westfalen  DE,343 Hoeger Neck Apt 6,Bielefeld,Nordrhein-westfalen,Bielefeld,33739,52.042607617023215,8.545869851407247,0.0,7717.31
940d8c0b-caca-0bcb-5f53-89573105fbdd,1978-08-11,,999-45-4817,S99952131,X51318573X,Ms.,Lashay246,Schinner682,,,S,white,nonhispanic,F,Brüggen  Nordrhein-westfalen  DE,878 Harvey Annex,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.003237504885185,8.532855705011755,0.0,18961.34
15b27308-8546-786a-4ef5-8899e30129ab,1958-07-04,,999-94-4705,S99992923,X7807690X,Mrs.,Laraine204,Gislason620,,Gislason620,M,white,nonhispanic,F,Velbert  Nordrhein-westfalen  DE,155 Dietrich Gardens Unit 15,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.04491434658482,8.550429173994848,0.0,26739.579999999998
ebbd6d0f-c0ea-2d9f-31a7-4afaf3efc091,1966-10-06,,999-31-4149,S99929510,X79311036X,Mrs.,Monnie762,Harris789,,Lesch175,M,white,nonhispanic,F,Gladbeck  Nordrhein-westfalen  DE,784 Padberg Green,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,52.08338779902619,8.53206973870361,0.0,48267.78
321025df-d2d6-b321-c771-d48e14ee96bb,1966-07-25,2016-09-22,999-50-3544,S99992254,X435554X,Mr.,Al123,Kunze215,,,M,white,nonhispanic,M,Hemer  Nordrhein-westfalen  DE,693 Schimmel Walk Apt 8,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.065645143763724,8.59203021113324,0.0,6784.27
9da2fe0e-2c26-51ce-7662-c205707d5d04,2020-04-02,,999-79-1301,,,,Suzanna632,Ebert178,,,,white,nonhispanic,F,Leverkusen  Nordrhein-westfalen  DE,354 Brown Manor,Bielefeld,Nordrhein-westfalen,Bielefeld,33739,52.00892823912584,8.622204847379109,0.0,900.0
c0f269d4-3c83-a898-b0c1-4df975b538ba,1966-09-25,,999-65-4871,S99916802,X86739115X,Mr.,Alexis664,Mertz280,,,M,white,nonhispanic,M,Essen  Nordrhein-westfalen  DE,853 Nikolaus Esplanade Apt 86,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.97625633917243,8.426638408928921,0.0,11924.7
3f30f4fd-45cf-d37b-bbfa-e821ac561a62,2008-03-28,,999-83-1028,,,,Denver542,Murazik203,,,,white,nonhispanic,M,Bad Oeynhausen  Nordrhein-westfalen  DE,434 Kling Way,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,51.98269682296827,8.575970283991179,0.0,3170.9700000000003
204aee82-5ea3-65c9-33df-8898e0014327,2020-10-25,,999-58-2781,,,,Kortney212,Pollich983,,,,white,nonhispanic,F,Duisburg  Nordrhein-westfalen  DE,842 Johnston Mill Unit 56,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,52.015375819663454,8.628388587084352,0.0,500.0
3c3ad88c-70d9-ff87-5cae-3a3a4880b0f2,1966-07-25,,999-87-7171,S99932587,X67677314X,Mr.,Fernando603,Reichert620,,,M,white,nonhispanic,M,Lage  Nordrhein-westfalen  DE,213 Veum Glen,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,51.99406237382769,8.455149829952392,0.0,9533.26
44495d38-6350-92b2-1f78-35effcecadbe,1957-10-17,,999-32-8205,S99980015,X21868168X,Mr.,Cleo27,Greenfelder433,,,M,white,nonhispanic,M,Freudenberg  Nordrhein-westfalen  DE,389 Kuhic Estate Suite 63,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.04114740803393,8.579812414127797,0.0,18339.29
f1a7da7a-a3ff-f906-d9ee-3b9bb5f37fe1,1977-11-28,,999-47-5211,S99921148,X72136740X,Mr.,Timmy68,Will178,,,M,white,nonhispanic,M,Emsdetten  Nordrhein-westfalen  DE,889 Jerde Tunnel Unit 40,Bielefeld,Nordrhein-westfalen,Bielefeld,33739,52.04677774547989,8.51177800709449,0.0,35048.18
b143f0f6-bdd2-01cb-8de7-f821e182a347,1941-10-19,,999-71-2631,S99953104,X479311X,Mrs.,Aracely711,Senger904,,Ondricka197,M,white,nonhispanic,F,Witten  Nordrhein-westfalen  DE,557 Terry Haven Suite 76,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.003410895102284,8.508921737614815,0.0,35535.02
fb8816a2-46a3-1eda-bc49-0c50f3179ab0,1965-04-16,,999-93-5932,S99940031,X28834693X,Ms.,Jetta614,Kris249,,,S,white,nonhispanic,F,Werl  Nordrhein-westfalen  DE,286 Schaden Bypass Apt 98,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,52.069466272549896,8.588921150098624,0.0,18898.82
87a13f8b-911f-1bef-bd3c-255dbeae66ee,2018-01-26,,999-83-4446,,,,Lilliam592,Zboncak558,,,,white,nonhispanic,F,Dortmund  Nordrhein-westfalen  DE,772 Trantow Frontage road Apt 8,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.04857347206767,8.5332818171191,0.0,1546.88
c0ec5c8a-9c6c-ad60-c7d0-a6be7838becf,1960-11-04,,999-71-6430,S99932362,X59277115X,Mrs.,Frances376,Kessler503,,Pouros728,M,white,nonhispanic,F,Leverkusen  Nordrhein-westfalen  DE,928 Willms Corner,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,52.036897843930284,8.55161353571918,0.0,22729.75
499fd0b5-e8c0-6b27-b207-d9aa9fa4d1cd,1993-03-27,,999-20-4858,S99938474,X16493955X,Ms.,Lesa839,Schulist381,,,S,white,nonhispanic,F,Hamm  Nordrhein-westfalen  DE,162 Rosenbaum Flat,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.97398363279206,8.617778078369977,0.0,11938.76
8701fd40-e112-8f87-9445-110080570b24,1974-08-09,,999-25-1106,S99990627,X2127987X,Mr.,Lyndon118,Beahan375,,,M,white,nonhispanic,M,Oelde  Nordrhein-westfalen  DE,674 Yost Bridge,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.09174611680727,8.628757443666098,0.0,7343.96
c363dc5e-8261-123e-350d-02f6ce937cc5,1956-01-08,,999-38-1670,S99972983,X35820179X,Mrs.,Ellan282,Lemke654,,Thompson596,M,white,nonhispanic,F,Dortmund  Nordrhein-westfalen  DE,576 Lebsack Frontage road,Bielefeld,Nordrhein-westfalen,Bielefeld,33729,52.01086921223682,8.55085907795608,0.0,57055.49
95df3a93-adaf-4f19-2c63-d46347985c57,2014-01-03,,999-75-4923,,,,Ja391,White193,,,,white,nonhispanic,F,Langenfeld  Nordrhein-westfalen  DE,673 Paucek Rapid Suite 16,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.98274463198344,8.564248121672598,0.0,2433.03
ed025140-c2bd-62b7-ad06-9007637932bf,2018-09-07,,999-16-9872,,,,Elyse324,Hermiston71,,,,white,nonhispanic,F,Isselburg  Nordrhein-westfalen  DE,468 Nader Stravenue,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.0251796046929,8.517056429914781,0.0,1520.62
5be4b94e-a9bf-8be1-7de9-68f399835e67,2019-11-07,,999-98-6271,,,,Lashaun800,Vandervort697,,,,white,nonhispanic,F,Legden  Nordrhein-westfalen  DE,430 Stehr Wynd,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.059785407924196,8.515709082138391,0.0,1257.0500000000002
7dcc3547-19eb-f6ae-7a9a-61ec9404f425,1962-01-20,,999-92-6922,S99999111,X34970713X,Mrs.,Tonja658,Lowe577,,Abshire638,M,white,nonhispanic,F,Drensteinfurt  Nordrhein-westfalen  DE,167 Leannon Common Apt 79,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,51.98523800455666,8.488939827354127,0.0,21674.48
e6150b98-a9b3-d7d2-8dd5-1a69fd9b750f,1966-09-13,,999-38-4100,S99933748,X61277568X,Mrs.,Loriann967,Reinger292,,Beier427,M,white,nonhispanic,F,Duisburg  Nordrhein-westfalen  DE,876 Haag Gardens Unit 26,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,52.073137821446174,8.5642981596165,0.0,33808.01
4fa8dd15-72d3-57dd-d16c-07c628b384e9,1973-03-06,,999-28-2513,S99977123,X88491798X,Mr.,Daren950,Kihn564,,,M,white,nonhispanic,M,Dortmund  Nordrhein-westfalen  DE,931 Hansen Mill Apt 5,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,52.05401345131198,8.558813048941648,0.0,7884.38
5d08f7e8-2cea-19c1-49ee-8dd6c8fcf840,1928-02-03,2020-03-25,999-49-5150,S99934570,X2631709X,Mrs.,Vannesa928,Bahringer146,,Tromp100,M,white,nonhispanic,F,Köln  Nordrhein-westfalen  DE,851 Jerde Ferry,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,52.04900458838747,8.523068639911875,0.0,201778.02000000005
b8147365-e6d1-92fd-dc65-88379d7c4575,2000-04-19,,999-71-2506,S99987292,X13845476X,Ms.,Teisha100,Bailey598,,,,white,nonhispanic,F,Willich  Nordrhein-westfalen  DE,506 Sporer Key,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,52.00815755694492,8.53143322049783,0.0,7533.44
48081e6f-cf4c-1b12-9195-50c9d33d53ed,2005-05-07,,999-28-7203,,,,Greg949,Lockman863,,,,white,nonhispanic,M,Krefeld  Nordrhein-westfalen  DE,214 Feest Track Unit 47,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,51.97901977367418,8.617838214483696,0.0,4454.27
e3585f84-a2e3-4345-021f-dd35418fff9b,1958-02-09,,999-60-1617,S99940910,X83621217X,Mr.,Sol312,Walker122,,,M,white,nonhispanic,M,Düsseldorf  Nordrhein-westfalen  DE,431 Bednar Station Apt 26,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,51.92541194908059,8.566678218509661,0.0,12761.49
7788bc5e-ec03-e8f2-de28-6d5c3a4ff0b6,1995-07-23,,999-94-6515,S99981126,X47210367X,Ms.,Beaulah36,Gottlieb798,,,,white,nonhispanic,F,Turin  Piedmont  IT,1008 Volkman Arcade,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,52.00633561793224,8.488391776604447,0.0,19547.73
5d913f0c-92e1-f8bb-d124-2a5fee52149a,1943-09-03,2014-10-20,999-62-1482,S99938901,X21290804X,Mrs.,Aide521,Balistreri607,,Daugherty69,M,white,nonhispanic,F,Mülheim  Nordrhein-westfalen  DE,853 Heaney Harbor,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.046385503303384,8.533047534760158,0.0,24735.19
6887adcf-96be-a283-ae43-901404b2ecce,2004-04-04,,999-71-6587,S99947154,,,Desirae249,Schulist381,,,,white,nonhispanic,F,Siegen  Nordrhein-westfalen  DE,729 Fadel Wynd,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,51.98543693590947,8.556438205023987,0.0,5038.34
661d54ed-af67-1d0d-f3bb-d8640e3d5cf2,1980-03-30,2015-08-06,999-32-8984,S99925565,X35242736X,Mr.,Felipe97,Windler79,,,S,white,nonhispanic,M,Minden  Nordrhein-westfalen  DE,939 Dibbert Well Unit 96,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,51.937830712803546,8.516559854877869,0.0,7041.55
5c1d55e5-e153-d677-352b-ae41cc263dc0,1994-03-30,,999-95-3793,S99930585,X38314291X,Mrs.,Lakesha141,Daugherty69,,Waters156,M,white,nonhispanic,F,Meschede  Nordrhein-westfalen  DE,263 Gutkowski Promenade Suite 86,Bielefeld,Nordrhein-westfalen,Bielefeld,33609,52.02840797207668,8.58100891443004,0.0,62715.53
0d0a4bca-7ba8-d240-971c-17e7dff2cbaf,1917-05-31,,999-84-9245,S99939666,X88512007X,Mrs.,Annamaria402,Johnson679,,Kiehn525,M,white,nonhispanic,F,Kempen  Nordrhein-westfalen  DE,225 Goodwin Ranch Apt 16,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.069990333329045,8.530673201327016,0.0,39103.51
bac63416-751b-4a28-d2e2-597a7de236d4,1914-06-23,2016-06-21,999-91-7103,S99954680,X71472145X,Mr.,Haywood675,O'Hara248,,,S,white,nonhispanic,M,Bonn  Nordrhein-westfalen  DE,589 Runolfsson Loaf Suite 75,Bielefeld,Nordrhein-westfalen,Bielefeld,33739,52.01608288911156,8.554840637624617,0.0,43963.89
4a063e90-83d8-f193-289c-3d0f6a70c820,1978-05-03,,999-57-6572,S99937310,X20923378X,Mrs.,Mallie560,Nitzsche158,,Heaney114,M,white,nonhispanic,F,Düsseldorf  Nordrhein-westfalen  DE,1018 Roob Promenade,Bielefeld,Nordrhein-westfalen,Bielefeld,33739,51.985057412046196,8.484702980010642,0.0,19657.87
0766cb17-c07e-37a1-538c-0a0f8ba1cfdb,1980-03-30,,999-96-2214,S99958540,X26970913X,Mr.,Aubrey96,Blick895,,,M,white,nonhispanic,M,Duisburg  Nordrhein-westfalen  DE,347 Vandervort Boulevard Unit 46,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.0403339352787,8.516537560750791,0.0,6069.93
3c10480c-c906-a934-5b94-aee77b2ab73e,2000-06-27,,999-76-2354,S99991368,X72999996X,Mr.,Patrick786,Hansen121,,,,white,nonhispanic,M,Essen  Nordrhein-westfalen  DE,625 Walsh Lane Suite 30,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.023876025891695,8.489405614842187,0.0,4138.18
cefbe61a-2b7a-efc0-8b2d-65ad471df24f,1981-10-27,,999-87-9184,S99958911,X36439796X,Mrs.,Lovie151,McCullough561,,Walsh511,M,white,nonhispanic,F,Aachen  Nordrhein-westfalen  DE,948 Murazik Esplanade,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,51.99543867306433,8.544736575401988,0.0,16962.72
2394251b-01de-f832-6407-b3d12af05e51,2012-04-28,,999-75-4583,,,,Leonore418,Frami345,,,,white,nonhispanic,F,Erkrath  Nordrhein-westfalen  DE,424 Baumbach Fork,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,52.06947698155601,8.573292244004161,0.0,2824.46
24370a5c-08f1-e1ef-3b77-a2c380c853c2,1943-09-03,,999-93-8835,S99949807,X29889325X,Ms.,Lisandra920,Abshire638,,,S,white,nonhispanic,F,Köln  Nordrhein-westfalen  DE,180 Flatley Pathway,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,51.96028050153416,8.544770023078677,0.0,28981.86
dc146051-f349-f1de-78c9-5c3651b18216,1989-11-18,,999-99-1537,S99986989,X70539468X,Mrs.,Sommer719,Pollich983,,Dibbert990,M,white,nonhispanic,F,Essen  Nordrhein-westfalen  DE,961 Schumm Burg Apt 47,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,51.98695999102041,8.575510383972896,0.0,10750.12
3ee6b63e-83dd-68b7-7b50-c9b55f793608,1968-06-09,1984-09-18,999-14-8020,S99958373,,,Hipolito984,Rau926,,,,white,nonhispanic,M,Schwerte  Nordrhein-westfalen  DE,517 Hauck Vale Unit 35,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.050756862867026,8.522923966838881,0.0,3985.2
d379793b-5a78-589c-3e04-d978d07083c8,1998-07-11,,999-15-7124,S99936796,X75999160X,Ms.,Ivey393,Wyman904,,,,white,nonhispanic,F,Aachen  Nordrhein-westfalen  DE,710 Kulas Fort Suite 82,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,52.01558878334115,8.559092725921541,0.0,4525.38
510b7fc9-32d4-c0a9-627d-b8313b292755,1978-09-10,,999-45-3329,S99997476,X24319646X,Mrs.,Starla601,Gutmann970,,Boyer713,M,white,nonhispanic,F,Weeze  Nordrhein-westfalen  DE,815 Schneider Course Unit 11,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,52.01912118687584,8.494843276152846,0.0,16181.7
efc88554-fc0c-19a9-1be2-183a9bcbcfe1,2007-08-15,,999-51-5298,,,,Angel97,Cartwright189,,,,white,nonhispanic,M,Köln  Nordrhein-westfalen  DE,386 Rolfson Pathway,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,51.97530383662727,8.580191710726346,0.0,5980.41
19837865-03d4-5f9f-3ad6-aef120e90ef0,1983-04-02,,999-71-2844,S99954695,X62083737X,Mr.,Stephan15,Cormier289,,,M,white,nonhispanic,M,Ennigerloh  Nordrhein-westfalen  DE,835 Hegmann Skyway Suite 32,Bielefeld,Nordrhein-westfalen,Bielefeld,33609,52.04875957722474,8.578854582785825,0.0,14151.57
6950354e-7010-cced-a448-d861d87c2fac,1928-02-03,,999-45-9482,S99978620,X10557848X,Mrs.,Irena775,Anderson154,,Schuster709,M,white,nonhispanic,F,Remscheid  Nordrhein-westfalen  DE,841 Pouros Bay Unit 85,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,51.98396877894608,8.57469587926969,0.0,83030.69
